CODFILIAL;CODPROD;DESCRICAO;EMBALAGEM;DATA;QTESTGER
1;842;NESTLE IOG LIQ MORANGO 0 LACTOSE 24X170G;170G;2021-07-04;0
1;842;NESTLE IOG LIQ MORANGO 0 LACTOSE 24X170G;170G;2021-07-05;0
1;842;NESTLE IOG LIQ MORANGO 0 LACTOSE 24X170G;170G;2021-07-06;0
1;842;NESTLE IOG LIQ MORANGO 0 LACTOSE 24X170G;170G;2021-07-07;0
1;842;NESTLE IOG LIQ MORANGO 0 LACTOSE 24X170G;170G;2021-07-08;0
1;842;NESTLE IOG LIQ MORANGO 0 LACTOSE 24X170G;170G;2021-07-09;0
1;842;NESTLE IOG LIQ MORANGO 0 LACTOSE 24X170G;170G;2021-07-10;0
1;842;NESTLE IOG LIQ MORANGO 0 LACTOSE 24X170G;170G;2021-07-11;0
1;842;NESTLE IOG LIQ MORANGO 0 LACTOSE 24X170G;170G;2021-07-12;0
1;842;NESTLE IOG LIQ MORANGO 0 LACTOSE 24X170G;170G;2021-07-13;0
1;842;NESTLE IOG LIQ MORANGO 0 LACTOSE 24X170G;170G;2021-07-14;0
1;842;NESTLE IOG LIQ MORANGO 0 LACTOSE 24X170G;170G;2021-07-15;0
1;842;NESTLE IOG LIQ MORANGO 0 LACTOSE 24X170G;170G;2021-07-16;0
1;842;NESTLE IOG LIQ MORANGO 0 LACTOSE 24X170G;170G;2021-07-17;0
1;842;NESTLE IOG LIQ MORANGO 0 LACTOSE 24X170G;170G;2021-07-18;0
1;843;IOGURTE NINHO POLPA S/LACTOSE MRG 12X360;12X360G;2021-07-04;0
1;843;IOGURTE NINHO POLPA S/LACTOSE MRG 12X360;12X360G;2021-07-05;0
1;843;IOGURTE NINHO POLPA S/LACTOSE MRG 12X360;12X360G;2021-07-06;0
1;843;IOGURTE NINHO POLPA S/LACTOSE MRG 12X360;12X360G;2021-07-07;0
1;843;IOGURTE NINHO POLPA S/LACTOSE MRG 12X360;12X360G;2021-07-08;0
1;843;IOGURTE NINHO POLPA S/LACTOSE MRG 12X360;12X360G;2021-07-09;0
1;843;IOGURTE NINHO POLPA S/LACTOSE MRG 12X360;12X360G;2021-07-10;0
1;843;IOGURTE NINHO POLPA S/LACTOSE MRG 12X360;12X360G;2021-07-11;0
1;843;IOGURTE NINHO POLPA S/LACTOSE MRG 12X360;12X360G;2021-07-12;0
1;843;IOGURTE NINHO POLPA S/LACTOSE MRG 12X360;12X360G;2021-07-13;0
1;843;IOGURTE NINHO POLPA S/LACTOSE MRG 12X360;12X360G;2021-07-14;0
1;843;IOGURTE NINHO POLPA S/LACTOSE MRG 12X360;12X360G;2021-07-15;0
1;843;IOGURTE NINHO POLPA S/LACTOSE MRG 12X360;12X360G;2021-07-16;0
1;843;IOGURTE NINHO POLPA S/LACTOSE MRG 12X360;12X360G;2021-07-17;0
1;843;IOGURTE NINHO POLPA S/LACTOSE MRG 12X360;12X360G;2021-07-18;0
1;844;NINHO IOGURTE FRUTI UVA 8X250G;250G;2021-07-04;0
1;844;NINHO IOGURTE FRUTI UVA 8X250G;250G;2021-07-05;0
1;844;NINHO IOGURTE FRUTI UVA 8X250G;250G;2021-07-06;0
1;844;NINHO IOGURTE FRUTI UVA 8X250G;250G;2021-07-07;0
1;844;NINHO IOGURTE FRUTI UVA 8X250G;250G;2021-07-08;0
1;844;NINHO IOGURTE FRUTI UVA 8X250G;250G;2021-07-09;0
1;844;NINHO IOGURTE FRUTI UVA 8X250G;250G;2021-07-10;0
1;844;NINHO IOGURTE FRUTI UVA 8X250G;250G;2021-07-11;0
1;844;NINHO IOGURTE FRUTI UVA 8X250G;250G;2021-07-12;0
1;844;NINHO IOGURTE FRUTI UVA 8X250G;250G;2021-07-13;0
1;844;NINHO IOGURTE FRUTI UVA 8X250G;250G;2021-07-14;0
1;844;NINHO IOGURTE FRUTI UVA 8X250G;250G;2021-07-15;0
1;844;NINHO IOGURTE FRUTI UVA 8X250G;250G;2021-07-16;0
1;844;NINHO IOGURTE FRUTI UVA 8X250G;250G;2021-07-17;0
1;844;NINHO IOGURTE FRUTI UVA 8X250G;250G;2021-07-18;0
1;1504;NESTLE IOGURTE MORANGO Z LACTOZE 12X360G;360G;2021-07-04;0
1;1504;NESTLE IOGURTE MORANGO Z LACTOZE 12X360G;360G;2021-07-05;0
1;1504;NESTLE IOGURTE MORANGO Z LACTOZE 12X360G;360G;2021-07-06;0
1;1504;NESTLE IOGURTE MORANGO Z LACTOZE 12X360G;360G;2021-07-07;0
1;1504;NESTLE IOGURTE MORANGO Z LACTOZE 12X360G;360G;2021-07-08;0
1;1504;NESTLE IOGURTE MORANGO Z LACTOZE 12X360G;360G;2021-07-09;0
1;1504;NESTLE IOGURTE MORANGO Z LACTOZE 12X360G;360G;2021-07-10;0
1;1504;NESTLE IOGURTE MORANGO Z LACTOZE 12X360G;360G;2021-07-11;0
1;1504;NESTLE IOGURTE MORANGO Z LACTOZE 12X360G;360G;2021-07-12;0
1;1504;NESTLE IOGURTE MORANGO Z LACTOZE 12X360G;360G;2021-07-13;0
1;1504;NESTLE IOGURTE MORANGO Z LACTOZE 12X360G;360G;2021-07-14;0
1;1504;NESTLE IOGURTE MORANGO Z LACTOZE 12X360G;360G;2021-07-15;0
1;1504;NESTLE IOGURTE MORANGO Z LACTOZE 12X360G;360G;2021-07-16;0
1;1504;NESTLE IOGURTE MORANGO Z LACTOZE 12X360G;360G;2021-07-17;0
1;1504;NESTLE IOGURTE MORANGO Z LACTOZE 12X360G;360G;2021-07-18;0
1;1505;NESTLE IOG VIT DE FRUTA 24X170G;170G;2021-07-04;3032
1;1505;NESTLE IOG VIT DE FRUTA 24X170G;170G;2021-07-05;2881
1;1505;NESTLE IOG VIT DE FRUTA 24X170G;170G;2021-07-06;2470
1;1505;NESTLE IOG VIT DE FRUTA 24X170G;170G;2021-07-07;2244
1;1505;NESTLE IOG VIT DE FRUTA 24X170G;170G;2021-07-08;1144
1;1505;NESTLE IOG VIT DE FRUTA 24X170G;170G;2021-07-09;1053
1;1505;NESTLE IOG VIT DE FRUTA 24X170G;170G;2021-07-10;748
1;1505;NESTLE IOG VIT DE FRUTA 24X170G;170G;2021-07-11;748
1;1505;NESTLE IOG VIT DE FRUTA 24X170G;170G;2021-07-12;533
1;1505;NESTLE IOG VIT DE FRUTA 24X170G;170G;2021-07-13;473
1;1505;NESTLE IOG VIT DE FRUTA 24X170G;170G;2021-07-14;406
1;1505;NESTLE IOG VIT DE FRUTA 24X170G;170G;2021-07-15;342
1;1505;NESTLE IOG VIT DE FRUTA 24X170G;170G;2021-07-16;2199
1;1505;NESTLE IOG VIT DE FRUTA 24X170G;170G;2021-07-17;495
1;1505;NESTLE IOG VIT DE FRUTA 24X170G;170G;2021-07-18;495
1;1506;NESTLE IOG VIT DE FRUTA 12X900G;900G;2021-07-04;1079
1;1506;NESTLE IOG VIT DE FRUTA 12X900G;900G;2021-07-05;1046
1;1506;NESTLE IOG VIT DE FRUTA 12X900G;900G;2021-07-06;845
1;1506;NESTLE IOG VIT DE FRUTA 12X900G;900G;2021-07-07;728
1;1506;NESTLE IOG VIT DE FRUTA 12X900G;900G;2021-07-08;296
1;1506;NESTLE IOG VIT DE FRUTA 12X900G;900G;2021-07-09;269
1;1506;NESTLE IOG VIT DE FRUTA 12X900G;900G;2021-07-10;216
1;1506;NESTLE IOG VIT DE FRUTA 12X900G;900G;2021-07-11;216
1;1506;NESTLE IOG VIT DE FRUTA 12X900G;900G;2021-07-12;146
1;1506;NESTLE IOG VIT DE FRUTA 12X900G;900G;2021-07-13;91
1;1506;NESTLE IOG VIT DE FRUTA 12X900G;900G;2021-07-14;74
1;1506;NESTLE IOG VIT DE FRUTA 12X900G;900G;2021-07-15;51
1;1506;NESTLE IOG VIT DE FRUTA 12X900G;900G;2021-07-16;524
1;1506;NESTLE IOG VIT DE FRUTA 12X900G;900G;2021-07-17;447
1;1506;NESTLE IOG VIT DE FRUTA 12X900G;900G;2021-07-18;447
1;1507;NINHO PETIT MRG E LEITE 16X320G;320G;2021-07-04;0
1;1507;NINHO PETIT MRG E LEITE 16X320G;320G;2021-07-05;0
1;1507;NINHO PETIT MRG E LEITE 16X320G;320G;2021-07-06;0
1;1507;NINHO PETIT MRG E LEITE 16X320G;320G;2021-07-07;0
1;1507;NINHO PETIT MRG E LEITE 16X320G;320G;2021-07-08;0
1;1507;NINHO PETIT MRG E LEITE 16X320G;320G;2021-07-09;0
1;1507;NINHO PETIT MRG E LEITE 16X320G;320G;2021-07-10;0
1;1507;NINHO PETIT MRG E LEITE 16X320G;320G;2021-07-11;0
1;1507;NINHO PETIT MRG E LEITE 16X320G;320G;2021-07-12;0
1;1507;NINHO PETIT MRG E LEITE 16X320G;320G;2021-07-13;0
1;1507;NINHO PETIT MRG E LEITE 16X320G;320G;2021-07-14;0
1;1507;NINHO PETIT MRG E LEITE 16X320G;320G;2021-07-15;0
1;1507;NINHO PETIT MRG E LEITE 16X320G;320G;2021-07-16;0
1;1507;NINHO PETIT MRG E LEITE 16X320G;320G;2021-07-17;0
1;1507;NINHO PETIT MRG E LEITE 16X320G;320G;2021-07-18;0
1;1508;NESTLE GREGO IOG LT MORANGO 12X360G;360G;2021-07-04;276
1;1508;NESTLE GREGO IOG LT MORANGO 12X360G;360G;2021-07-05;275
1;1508;NESTLE GREGO IOG LT MORANGO 12X360G;360G;2021-07-06;254
1;1508;NESTLE GREGO IOG LT MORANGO 12X360G;360G;2021-07-07;220
1;1508;NESTLE GREGO IOG LT MORANGO 12X360G;360G;2021-07-08;134
1;1508;NESTLE GREGO IOG LT MORANGO 12X360G;360G;2021-07-09;130
1;1508;NESTLE GREGO IOG LT MORANGO 12X360G;360G;2021-07-10;130
1;1508;NESTLE GREGO IOG LT MORANGO 12X360G;360G;2021-07-11;130
1;1508;NESTLE GREGO IOG LT MORANGO 12X360G;360G;2021-07-12;113
1;1508;NESTLE GREGO IOG LT MORANGO 12X360G;360G;2021-07-13;70
1;1508;NESTLE GREGO IOG LT MORANGO 12X360G;360G;2021-07-14;70
1;1508;NESTLE GREGO IOG LT MORANGO 12X360G;360G;2021-07-15;70
1;1508;NESTLE GREGO IOG LT MORANGO 12X360G;360G;2021-07-16;213
1;1508;NESTLE GREGO IOG LT MORANGO 12X360G;360G;2021-07-17;211
1;1508;NESTLE GREGO IOG LT MORANGO 12X360G;360G;2021-07-18;211
1;1509;NESTLE IOGURTE MORANGO 24X170G;170G;2021-07-04;2526
1;1509;NESTLE IOGURTE MORANGO 24X170G;170G;2021-07-05;2352
1;1509;NESTLE IOGURTE MORANGO 24X170G;170G;2021-07-06;1782
1;1509;NESTLE IOGURTE MORANGO 24X170G;170G;2021-07-07;1544
1;1509;NESTLE IOGURTE MORANGO 24X170G;170G;2021-07-08;71
1;1509;NESTLE IOGURTE MORANGO 24X170G;170G;2021-07-09;71
1;1509;NESTLE IOGURTE MORANGO 24X170G;170G;2021-07-10;13
1;1509;NESTLE IOGURTE MORANGO 24X170G;170G;2021-07-11;13
1;1509;NESTLE IOGURTE MORANGO 24X170G;170G;2021-07-12;13
1;1509;NESTLE IOGURTE MORANGO 24X170G;170G;2021-07-13;13
1;1509;NESTLE IOGURTE MORANGO 24X170G;170G;2021-07-14;13
1;1509;NESTLE IOGURTE MORANGO 24X170G;170G;2021-07-15;13
1;1509;NESTLE IOGURTE MORANGO 24X170G;170G;2021-07-16;2413
1;1509;NESTLE IOGURTE MORANGO 24X170G;170G;2021-07-17;1913
1;1509;NESTLE IOGURTE MORANGO 24X170G;170G;2021-07-18;1913
1;1510;NESTLE IOGURTE MORANGO 12X1,250G;1,250G;2021-07-04;2392
1;1510;NESTLE IOGURTE MORANGO 12X1,250G;1,250G;2021-07-05;2350
1;1510;NESTLE IOGURTE MORANGO 12X1,250G;1,250G;2021-07-06;1988
1;1510;NESTLE IOGURTE MORANGO 12X1,250G;1,250G;2021-07-07;1913
1;1510;NESTLE IOGURTE MORANGO 12X1,250G;1,250G;2021-07-08;1579
1;1510;NESTLE IOGURTE MORANGO 12X1,250G;1,250G;2021-07-09;1551
1;1510;NESTLE IOGURTE MORANGO 12X1,250G;1,250G;2021-07-10;1523
1;1510;NESTLE IOGURTE MORANGO 12X1,250G;1,250G;2021-07-11;1523
1;1510;NESTLE IOGURTE MORANGO 12X1,250G;1,250G;2021-07-12;1429
1;1510;NESTLE IOGURTE MORANGO 12X1,250G;1,250G;2021-07-13;1351
1;1510;NESTLE IOGURTE MORANGO 12X1,250G;1,250G;2021-07-14;1332
1;1510;NESTLE IOGURTE MORANGO 12X1,250G;1,250G;2021-07-15;1296
1;1510;NESTLE IOGURTE MORANGO 12X1,250G;1,250G;2021-07-16;2162
1;1510;NESTLE IOGURTE MORANGO 12X1,250G;1,250G;2021-07-17;2095
1;1510;NESTLE IOGURTE MORANGO 12X1,250G;1,250G;2021-07-18;2095
1;1511;NESTLE IOGURTE MORANGO 12X900G;900G;2021-07-04;1929
1;1511;NESTLE IOGURTE MORANGO 12X900G;900G;2021-07-05;1856
1;1511;NESTLE IOGURTE MORANGO 12X900G;900G;2021-07-06;1511
1;1511;NESTLE IOGURTE MORANGO 12X900G;900G;2021-07-07;1433
1;1511;NESTLE IOGURTE MORANGO 12X900G;900G;2021-07-08;370
1;1511;NESTLE IOGURTE MORANGO 12X900G;900G;2021-07-09;321
1;1511;NESTLE IOGURTE MORANGO 12X900G;900G;2021-07-10;223
1;1511;NESTLE IOGURTE MORANGO 12X900G;900G;2021-07-11;223
1;1511;NESTLE IOGURTE MORANGO 12X900G;900G;2021-07-12;131
1;1511;NESTLE IOGURTE MORANGO 12X900G;900G;2021-07-13;33
1;1511;NESTLE IOGURTE MORANGO 12X900G;900G;2021-07-14;20
1;1511;NESTLE IOGURTE MORANGO 12X900G;900G;2021-07-15;18
1;1511;NESTLE IOGURTE MORANGO 12X900G;900G;2021-07-16;1194
1;1511;NESTLE IOGURTE MORANGO 12X900G;900G;2021-07-17;1060
1;1511;NESTLE IOGURTE MORANGO 12X900G;900G;2021-07-18;1060
1;1512;NESTLE IOGURTE VIT DE FRUTA 12X1,250G;1,250G;2021-07-04;779
1;1512;NESTLE IOGURTE VIT DE FRUTA 12X1,250G;1,250G;2021-07-05;746
1;1512;NESTLE IOGURTE VIT DE FRUTA 12X1,250G;1,250G;2021-07-06;550
1;1512;NESTLE IOGURTE VIT DE FRUTA 12X1,250G;1,250G;2021-07-07;455
1;1512;NESTLE IOGURTE VIT DE FRUTA 12X1,250G;1,250G;2021-07-08;255
1;1512;NESTLE IOGURTE VIT DE FRUTA 12X1,250G;1,250G;2021-07-09;234
1;1512;NESTLE IOGURTE VIT DE FRUTA 12X1,250G;1,250G;2021-07-10;219
1;1512;NESTLE IOGURTE VIT DE FRUTA 12X1,250G;1,250G;2021-07-11;219
1;1512;NESTLE IOGURTE VIT DE FRUTA 12X1,250G;1,250G;2021-07-12;162
1;1512;NESTLE IOGURTE VIT DE FRUTA 12X1,250G;1,250G;2021-07-13;73
1;1512;NESTLE IOGURTE VIT DE FRUTA 12X1,250G;1,250G;2021-07-14;88
1;1512;NESTLE IOGURTE VIT DE FRUTA 12X1,250G;1,250G;2021-07-15;69
1;1512;NESTLE IOGURTE VIT DE FRUTA 12X1,250G;1,250G;2021-07-16;604
1;1512;NESTLE IOGURTE VIT DE FRUTA 12X1,250G;1,250G;2021-07-17;567
1;1512;NESTLE IOGURTE VIT DE FRUTA 12X1,250G;1,250G;2021-07-18;567
1;1513;CHAMYTO IOGURTE MORANGO 12X360G;360G;2021-07-04;0
1;1513;CHAMYTO IOGURTE MORANGO 12X360G;360G;2021-07-05;0
1;1513;CHAMYTO IOGURTE MORANGO 12X360G;360G;2021-07-06;0
1;1513;CHAMYTO IOGURTE MORANGO 12X360G;360G;2021-07-07;0
1;1513;CHAMYTO IOGURTE MORANGO 12X360G;360G;2021-07-08;0
1;1513;CHAMYTO IOGURTE MORANGO 12X360G;360G;2021-07-09;0
1;1513;CHAMYTO IOGURTE MORANGO 12X360G;360G;2021-07-10;0
1;1513;CHAMYTO IOGURTE MORANGO 12X360G;360G;2021-07-11;0
1;1513;CHAMYTO IOGURTE MORANGO 12X360G;360G;2021-07-12;0
1;1513;CHAMYTO IOGURTE MORANGO 12X360G;360G;2021-07-13;0
1;1513;CHAMYTO IOGURTE MORANGO 12X360G;360G;2021-07-14;0
1;1513;CHAMYTO IOGURTE MORANGO 12X360G;360G;2021-07-15;0
1;1513;CHAMYTO IOGURTE MORANGO 12X360G;360G;2021-07-16;0
1;1513;CHAMYTO IOGURTE MORANGO 12X360G;360G;2021-07-17;0
1;1513;CHAMYTO IOGURTE MORANGO 12X360G;360G;2021-07-18;0
1;1514;CHAMYTO IOGURTE LIQ MORANGO 12X850G;850G;2021-07-04;0
1;1514;CHAMYTO IOGURTE LIQ MORANGO 12X850G;850G;2021-07-05;0
1;1514;CHAMYTO IOGURTE LIQ MORANGO 12X850G;850G;2021-07-06;0
1;1514;CHAMYTO IOGURTE LIQ MORANGO 12X850G;850G;2021-07-07;0
1;1514;CHAMYTO IOGURTE LIQ MORANGO 12X850G;850G;2021-07-08;0
1;1514;CHAMYTO IOGURTE LIQ MORANGO 12X850G;850G;2021-07-09;0
1;1514;CHAMYTO IOGURTE LIQ MORANGO 12X850G;850G;2021-07-10;0
1;1514;CHAMYTO IOGURTE LIQ MORANGO 12X850G;850G;2021-07-11;0
1;1514;CHAMYTO IOGURTE LIQ MORANGO 12X850G;850G;2021-07-12;0
1;1514;CHAMYTO IOGURTE LIQ MORANGO 12X850G;850G;2021-07-13;0
1;1514;CHAMYTO IOGURTE LIQ MORANGO 12X850G;850G;2021-07-14;0
1;1514;CHAMYTO IOGURTE LIQ MORANGO 12X850G;850G;2021-07-15;0
1;1514;CHAMYTO IOGURTE LIQ MORANGO 12X850G;850G;2021-07-16;0
1;1514;CHAMYTO IOGURTE LIQ MORANGO 12X850G;850G;2021-07-17;0
1;1514;CHAMYTO IOGURTE LIQ MORANGO 12X850G;850G;2021-07-18;0
1;1515;CHAMYTO IOGURTE LIQ MRG 24X170G;170G;2021-07-04;0
1;1515;CHAMYTO IOGURTE LIQ MRG 24X170G;170G;2021-07-05;0
1;1515;CHAMYTO IOGURTE LIQ MRG 24X170G;170G;2021-07-06;0
1;1515;CHAMYTO IOGURTE LIQ MRG 24X170G;170G;2021-07-07;0
1;1515;CHAMYTO IOGURTE LIQ MRG 24X170G;170G;2021-07-08;0
1;1515;CHAMYTO IOGURTE LIQ MRG 24X170G;170G;2021-07-09;0
1;1515;CHAMYTO IOGURTE LIQ MRG 24X170G;170G;2021-07-10;0
1;1515;CHAMYTO IOGURTE LIQ MRG 24X170G;170G;2021-07-11;0
1;1515;CHAMYTO IOGURTE LIQ MRG 24X170G;170G;2021-07-12;0
1;1515;CHAMYTO IOGURTE LIQ MRG 24X170G;170G;2021-07-13;0
1;1515;CHAMYTO IOGURTE LIQ MRG 24X170G;170G;2021-07-14;0
1;1515;CHAMYTO IOGURTE LIQ MRG 24X170G;170G;2021-07-15;0
1;1515;CHAMYTO IOGURTE LIQ MRG 24X170G;170G;2021-07-16;0
1;1515;CHAMYTO IOGURTE LIQ MRG 24X170G;170G;2021-07-17;0
1;1515;CHAMYTO IOGURTE LIQ MRG 24X170G;170G;2021-07-18;0
1;1517;NESTON IOGURTE LIQ MACA E BAN 24X170G;170G;2021-07-04;1948
1;1517;NESTON IOGURTE LIQ MACA E BAN 24X170G;170G;2021-07-05;1820
1;1517;NESTON IOGURTE LIQ MACA E BAN 24X170G;170G;2021-07-06;1337
1;1517;NESTON IOGURTE LIQ MACA E BAN 24X170G;170G;2021-07-07;1066
1;1517;NESTON IOGURTE LIQ MACA E BAN 24X170G;170G;2021-07-08;130
1;1517;NESTON IOGURTE LIQ MACA E BAN 24X170G;170G;2021-07-09;62
1;1517;NESTON IOGURTE LIQ MACA E BAN 24X170G;170G;2021-07-10;21
1;1517;NESTON IOGURTE LIQ MACA E BAN 24X170G;170G;2021-07-11;21
1;1517;NESTON IOGURTE LIQ MACA E BAN 24X170G;170G;2021-07-12;18
1;1517;NESTON IOGURTE LIQ MACA E BAN 24X170G;170G;2021-07-13;18
1;1517;NESTON IOGURTE LIQ MACA E BAN 24X170G;170G;2021-07-14;18
1;1517;NESTON IOGURTE LIQ MACA E BAN 24X170G;170G;2021-07-15;12
1;1517;NESTON IOGURTE LIQ MACA E BAN 24X170G;170G;2021-07-16;1452
1;1517;NESTON IOGURTE LIQ MACA E BAN 24X170G;170G;2021-07-17;1196
1;1517;NESTON IOGURTE LIQ MACA E BAN 24X170G;170G;2021-07-18;1196
1;1518;NESTLE BEB LACTEA POLPA 2 SABORES 6X540G;540G;2021-07-04;0
1;1518;NESTLE BEB LACTEA POLPA 2 SABORES 6X540G;540G;2021-07-05;0
1;1518;NESTLE BEB LACTEA POLPA 2 SABORES 6X540G;540G;2021-07-06;0
1;1518;NESTLE BEB LACTEA POLPA 2 SABORES 6X540G;540G;2021-07-07;0
1;1518;NESTLE BEB LACTEA POLPA 2 SABORES 6X540G;540G;2021-07-08;0
1;1518;NESTLE BEB LACTEA POLPA 2 SABORES 6X540G;540G;2021-07-09;0
1;1518;NESTLE BEB LACTEA POLPA 2 SABORES 6X540G;540G;2021-07-10;0
1;1518;NESTLE BEB LACTEA POLPA 2 SABORES 6X540G;540G;2021-07-11;0
1;1518;NESTLE BEB LACTEA POLPA 2 SABORES 6X540G;540G;2021-07-12;0
1;1518;NESTLE BEB LACTEA POLPA 2 SABORES 6X540G;540G;2021-07-13;0
1;1518;NESTLE BEB LACTEA POLPA 2 SABORES 6X540G;540G;2021-07-14;0
1;1518;NESTLE BEB LACTEA POLPA 2 SABORES 6X540G;540G;2021-07-15;0
1;1518;NESTLE BEB LACTEA POLPA 2 SABORES 6X540G;540G;2021-07-16;0
1;1518;NESTLE BEB LACTEA POLPA 2 SABORES 6X540G;540G;2021-07-17;0
1;1518;NESTLE BEB LACTEA POLPA 2 SABORES 6X540G;540G;2021-07-18;0
1;1519;NESTLE GREGO IOG TRAD + MRG 6X600G;600G;2021-07-04;401
1;1519;NESTLE GREGO IOG TRAD + MRG 6X600G;600G;2021-07-05;397
1;1519;NESTLE GREGO IOG TRAD + MRG 6X600G;600G;2021-07-06;353
1;1519;NESTLE GREGO IOG TRAD + MRG 6X600G;600G;2021-07-07;340
1;1519;NESTLE GREGO IOG TRAD + MRG 6X600G;600G;2021-07-08;277
1;1519;NESTLE GREGO IOG TRAD + MRG 6X600G;600G;2021-07-09;274
1;1519;NESTLE GREGO IOG TRAD + MRG 6X600G;600G;2021-07-10;274
1;1519;NESTLE GREGO IOG TRAD + MRG 6X600G;600G;2021-07-11;274
1;1519;NESTLE GREGO IOG TRAD + MRG 6X600G;600G;2021-07-12;257
1;1519;NESTLE GREGO IOG TRAD + MRG 6X600G;600G;2021-07-13;227
1;1519;NESTLE GREGO IOG TRAD + MRG 6X600G;600G;2021-07-14;223
1;1519;NESTLE GREGO IOG TRAD + MRG 6X600G;600G;2021-07-15;223
1;1519;NESTLE GREGO IOG TRAD + MRG 6X600G;600G;2021-07-16;402
1;1519;NESTLE GREGO IOG TRAD + MRG 6X600G;600G;2021-07-17;386
1;1519;NESTLE GREGO IOG TRAD + MRG 6X600G;600G;2021-07-18;386
1;1520;CHAMYTO GO IOG LIQ VITAMINA 24X100G;100G;2021-07-04;16
1;1520;CHAMYTO GO IOG LIQ VITAMINA 24X100G;100G;2021-07-05;16
1;1520;CHAMYTO GO IOG LIQ VITAMINA 24X100G;100G;2021-07-06;4
1;1520;CHAMYTO GO IOG LIQ VITAMINA 24X100G;100G;2021-07-07;0
1;1520;CHAMYTO GO IOG LIQ VITAMINA 24X100G;100G;2021-07-08;0
1;1520;CHAMYTO GO IOG LIQ VITAMINA 24X100G;100G;2021-07-09;0
1;1520;CHAMYTO GO IOG LIQ VITAMINA 24X100G;100G;2021-07-10;0
1;1520;CHAMYTO GO IOG LIQ VITAMINA 24X100G;100G;2021-07-11;0
1;1520;CHAMYTO GO IOG LIQ VITAMINA 24X100G;100G;2021-07-12;0
1;1520;CHAMYTO GO IOG LIQ VITAMINA 24X100G;100G;2021-07-13;0
1;1520;CHAMYTO GO IOG LIQ VITAMINA 24X100G;100G;2021-07-14;0
1;1520;CHAMYTO GO IOG LIQ VITAMINA 24X100G;100G;2021-07-15;0
1;1520;CHAMYTO GO IOG LIQ VITAMINA 24X100G;100G;2021-07-16;552
1;1520;CHAMYTO GO IOG LIQ VITAMINA 24X100G;100G;2021-07-17;432
1;1520;CHAMYTO GO IOG LIQ VITAMINA 24X100G;100G;2021-07-18;432
1;1521;CHAMYTO GO IOG LIQ MORANGO 24X100G;100G;2021-07-04;2710
1;1521;CHAMYTO GO IOG LIQ MORANGO 24X100G;100G;2021-07-05;2604
1;1521;CHAMYTO GO IOG LIQ MORANGO 24X100G;100G;2021-07-06;2153
1;1521;CHAMYTO GO IOG LIQ MORANGO 24X100G;100G;2021-07-07;1903
1;1521;CHAMYTO GO IOG LIQ MORANGO 24X100G;100G;2021-07-08;1562
1;1521;CHAMYTO GO IOG LIQ MORANGO 24X100G;100G;2021-07-09;1495
1;1521;CHAMYTO GO IOG LIQ MORANGO 24X100G;100G;2021-07-10;1487
1;1521;CHAMYTO GO IOG LIQ MORANGO 24X100G;100G;2021-07-11;1487
1;1521;CHAMYTO GO IOG LIQ MORANGO 24X100G;100G;2021-07-12;1377
1;1521;CHAMYTO GO IOG LIQ MORANGO 24X100G;100G;2021-07-13;1271
1;1521;CHAMYTO GO IOG LIQ MORANGO 24X100G;100G;2021-07-14;1236
1;1521;CHAMYTO GO IOG LIQ MORANGO 24X100G;100G;2021-07-15;1208
1;1521;CHAMYTO GO IOG LIQ MORANGO 24X100G;100G;2021-07-16;1701
1;1521;CHAMYTO GO IOG LIQ MORANGO 24X100G;100G;2021-07-17;1525
1;1521;CHAMYTO GO IOG LIQ MORANGO 24X100G;100G;2021-07-18;1525
1;1522;NESTLE GREGO FRUTAS VERMELHAS 48X90G;90G;2021-07-04;0
1;1522;NESTLE GREGO FRUTAS VERMELHAS 48X90G;90G;2021-07-05;0
1;1522;NESTLE GREGO FRUTAS VERMELHAS 48X90G;90G;2021-07-06;0
1;1522;NESTLE GREGO FRUTAS VERMELHAS 48X90G;90G;2021-07-07;0
1;1522;NESTLE GREGO FRUTAS VERMELHAS 48X90G;90G;2021-07-08;0
1;1522;NESTLE GREGO FRUTAS VERMELHAS 48X90G;90G;2021-07-09;0
1;1522;NESTLE GREGO FRUTAS VERMELHAS 48X90G;90G;2021-07-10;0
1;1522;NESTLE GREGO FRUTAS VERMELHAS 48X90G;90G;2021-07-11;0
1;1522;NESTLE GREGO FRUTAS VERMELHAS 48X90G;90G;2021-07-12;0
1;1522;NESTLE GREGO FRUTAS VERMELHAS 48X90G;90G;2021-07-13;0
1;1522;NESTLE GREGO FRUTAS VERMELHAS 48X90G;90G;2021-07-14;0
1;1522;NESTLE GREGO FRUTAS VERMELHAS 48X90G;90G;2021-07-15;0
1;1522;NESTLE GREGO FRUTAS VERMELHAS 48X90G;90G;2021-07-16;0
1;1522;NESTLE GREGO FRUTAS VERMELHAS 48X90G;90G;2021-07-17;0
1;1522;NESTLE GREGO FRUTAS VERMELHAS 48X90G;90G;2021-07-18;0
1;1652;NESTLE GREGO MORANGO 24X90G;90G;2021-07-04;0
1;1652;NESTLE GREGO MORANGO 24X90G;90G;2021-07-05;0
1;1652;NESTLE GREGO MORANGO 24X90G;90G;2021-07-06;0
1;1652;NESTLE GREGO MORANGO 24X90G;90G;2021-07-07;0
1;1652;NESTLE GREGO MORANGO 24X90G;90G;2021-07-08;0
